"id"	"title"	"old_field"	"label"	"field"	"ig_winner"	"field_num"
2311	"A pathway-based gene signature correlates with therapeutic response in adult patients with Philadelphia chromosome-positive acute lymphoblastic leukemia"	"medicine"	0	"medicine"	0	3
2976	"The role of dysfunctional attitudes in models of negative symptoms and functioning in schizophrenia"	"neuroscience"	0	"neuroscience"	0	4
2580	"Liver Transplantation is Equally Effective as a Salvage Therapy for Patients with Hepatocellular Carcinoma Recurrence Following Radiofrequency Ablation or Liver Resection with Curative Intent"	"medicine"	0	"medicine"	0	3
339	"Length of Fingers and Penis Are Related through Fetal Hox Gene Experession"	"medicine"	1	"medicine"	0	3
1285	"The effect of humor on memory: constrained by the pun."	"psychology"	1	"neuroscience"	0	4
746	"Water Quality Improvement after Shifting of Idol Immersion Site: A case study of Upper Lake, Bhopal, India"	"medicine"	1	"medicine"	0	3
647	"Proliferating principles; or how to sup with the devil without getting eaten"	"humanities"	1	"neuroscience"	0	4
2981	"Imaging Signatures of Molecular Pathology in Behavioral Variant Frontotemporal Dementia"	"neuroscience"	0	"neuroscience"	0	4
3191	"The encoding of alternatives in multiple-choice decision-making"	"neuroscience"	0	"neuroscience"	0	4
3238	"High resolution in-vivo diffusion imaging of the human hippocampus"	"neuroscience"	0	"neuroscience"	0	4
1216	"Are Consonant Intervals Music to Their Ears? Spontaneous Acoustic Preferences in a Nonhuman Primate."	"biology"	1	"bio_env"	0	1
1081	"Ideal female brow aesthetics"	"humanities"	1	"neuroscience"	0	4
1632	"Dangerous liaison: sexually transmitted allergic reaction to Brazil nuts."	"medicine"	1	"medicine"	0	3
576	"Ice lubrication for moving heavy stones to the Forbidden City in 15th- and 16th-century China."	"physics"	1	"exact_eng"	0	2
2393	"Breast cancer receptor status and stage at diagnosis in over 1,200 consecutive public hospital patients in Soweto, South Africa: a case series"	"medicine"	0	"medicine"	0	3
2799	"Beyond Identity: Incorporating System Reliability Information Into an Automated Combat Identification System"	"neuroscience"	0	"neuroscience"	0	4
821	"The Splenic Snood: An Improved Approach for the Management of the Wandering Spleen"	"medicine"	1	"medicine"	0	3
405	"Death feigning in the face of sexual cannibalism."	"biology"	1	"bio_env"	0	1
3240	"The relevance effect and conditionals"	"neuroscience"	0	"neuroscience"	0	4
1470	"Sudden Whitening of the Hair: An Historical Fiction?"	"medicine"	1	"medicine"	0	3
797	"Is the donut in front of the car? An electrophysiological study examining spatial reference frame processing."	"psychology"	1	"neuroscience"	0	4
1809	"Annual Variation of Soil Respiration and Precipitation in a Temperate Forest (Quercus serrata and Carpinus laxiflora) Under East Asian Monsoon Climate"	"bio_env"	0	"bio_env"	0	1
904	"Experimental evidence of a symbiosis between red-cockaded woodpeckers and fungi"	"biology"	1	"bio_env"	0	1
2378	"Long term follow up after elective percutaneous coronary intervention for unprotected non-bifurcational left main stenosis: is it time to change the guidelines?"	"medicine"	0	"medicine"	0	3
883	"Breast displacement in three dimensions during the walking and running gait cycles."	"medicine"	1	"medicine"	0	3
1112	"Dominant, open nonverbal displays are attractive at zero-acquaintance"	"psychology"	1	"neuroscience"	0	4
636	"Successful Insemination Experiments with Cryopreserved Sperm from Wild Boars."	"psychology"	1	"neuroscience"	0	4
3047	"Frequency modulation of the neuronal theta bursts in the rabbit's septum deprived of ascending afferent input"	"neuroscience"	0	"neuroscience"	0	4
1636	"Roller Disco Neuropathy."	"medicine"	1	"medicine"	0	3
360	"The spermicidal potency of Coca-Cola and Pepsi-Cola"	"chemistry"	1	"medicine"	0	3
546	"Does degree of baldness influence vitamin D status?"	"medicine"	1	"medicine"	0	3
1381	"Birth month and suicide among major league baseball players"	"humanities"	1	"neuroscience"	0	4
3276	"How choice modifies preference: Neural correlates of choice justification"	"neuroscience"	0	"neuroscience"	0	4
2526	"ranibizumab in the management of advanced Coats disease Stages 3B and 4: long-term outcomes."	"medicine"	0	"medicine"	0	3
227	"New Functions and Applications of Walter, the Sweating Fabric Manikin"	"cs"	1	"exact_eng"	0	2
2328	"Is AFP a new reliable marker of liver regeneration in acute hepatic failure?"	"medicine"	0	"medicine"	0	3
698	"Good Physic but Bad Food: Early Modern Attitudes to Medicinal Cannibalism and its Suppliers."	"medicine"	1	"medicine"	0	3
3131	"Age-related relative volume preservation of the dominant hand cortical region"	"neuroscience"	0	"neuroscience"	0	4
273	"The Tie retraction syndrome."	"medicine"	1	"medicine"	0	3
2996	"Neurons with visual receptive fields independent of eye position in the caudal section of the ventral bank of cat cruciate slucus"	"neuroscience"	0	"neuroscience"	0	4
1634	"The giant eyes of giant squid are indeed unexpectedly large, but not if used for spotting sperm whales."	"biology"	1	"bio_env"	0	1
2787	"EEG alpha power and alpha power asymmetry in sleep and wakefulness."	"neuroscience"	0	"neuroscience"	0	4
1053	"Topical Capsaicin - A Novel and Effective Treatment for Idiopathic Intractable Pruritus Ani: A Randomised, Placebo Controlled, Crossover Study."	"medicine"	1	"medicine"	0	3
2267	"Adsorbents for extractive bioconversion applied to the acetone-butanol fermentation"	"medicine"	0	"medicine"	0	3
1971	"3-D Magnetostatic Using the Fast Multiple Method"	"exact_eng"	0	"exact_eng"	0	2
2387	"PlA polymorphism of platelet glycoprotein IIIa and risk of restenosis after coronary stent placement."	"medicine"	0	"medicine"	0	3
526	"Methods of human body odor sampling: the effect of freezing."	"medicine"	1	"medicine"	0	3
2385	"Aspirin and cancer: trials and observational studies."	"medicine"	0	"medicine"	0	3
1536	"Effect of a Popular Middle Eastern Food (Falafel) on Rat Liver"	"chemistry"	1	"bio_env"	0	1
2313	"Invasive pneumococcal pneumonia is the major cause of paediatric haemolytic-uraemic syndrome in Taiwan"	"medicine"	0	"medicine"	0	3
1640	"Radicals in the Church."	"humanities"	1	"neuroscience"	0	4
3371	"The segregated connectome of late-life depression: a combined cortical thickness and structural covariance analysis"	"neuroscience"	0	"neuroscience"	0	4
2987	"Dysregulation of kisspeptin and neurogenesis at adolescence link inborn immune deficits to the late onset of abnormal sensorimotor gating in congenital psychological disorders"	"neuroscience"	0	"neuroscience"	0	4
1897	"Factors regulating annual mating success and reproductive success in spotted sandpipers (Actitis macularia)"	"bio_env"	0	"bio_env"	0	1
3158	"When endogenous spatial attention improves conscious perception: Effects of alerting and bottom-up activation"	"neuroscience"	0	"neuroscience"	0	4
1223	"Shooting the messenger: outsiders critical of your group are rejected regardless of argument quality."	"psychology"	1	"neuroscience"	0	4
2382	"Long-term follow-up of laser trabeculoplasty"	"medicine"	0	"medicine"	0	3
1618	"Effect of Frequency on Human Unipedal Hopping."	"psychology"	1	"neuroscience"	0	4
2577	"Peripheral vascular endothelial dysfunction in patients with angina pectoris and normal coronary arteriograms."	"medicine"	0	"medicine"	0	3
2261	"Electrical and contractile activities of the human rectosigmoid."	"medicine"	0	"medicine"	0	3
2391	"Treating hypertrophic cardiomyopathy: two views."	"medicine"	0	"medicine"	0	3
781	"Computing a Ham-Sandwich Cut in Two Dimensions."	"mathematics"	1	"exact_eng"	0	2
1633	"Attractiveness of women with rectovaginal endometriosis: a case-control study."	"medicine"	1	"medicine"	0	3
1929	"No evidence for postcopulatory inbreeding avoidance in Drosophila melanogaster."	"bio_env"	0	"bio_env"	0	1
2452	"Maternal Death Surveillance and Response: A Tall Order for Effectiveness in Resource-Poor Settings"	"medicine"	0	"medicine"	0	3
1424	"Choices from Identical Options."	"psychology"	1	"neuroscience"	0	4
1899	"Laboratory tests for controlling poultry red mites (Dermanyssus gallinae) with predatory mites in small 'laying hen"" cages"	"bio_env"	0	"bio_env"	0	1
550	"Navigation-Related Structural Change in the Hippocampi of Taxi Drivers."	"psychology"	1	"neuroscience"	0	4
734	"Hereditary somnambulism in Dracula"	"medicine"	1	"medicine"	0	3
1661	"The Tight-Girdle Syndrome"	"medicine"	1	"medicine"	0	3
1749	"Subsidies to predators, apparent competition and the phylogenetic structure of prey communities"	"bio_env"	0	"bio_env"	0	1
3368	"Neural correlates of perceptual difference between itching and pain: A human fMRI study"	"neuroscience"	0	"neuroscience"	0	4
432	"The young and the clueless"	"economics"	1	"neuroscience"	0	4
2783	"Brain mechanisms of visual long-term memory retrieval in primates"	"neuroscience"	0	"neuroscience"	0	4
487	"Agonistic Behavior of Three-toed Sloths (Bradypus variegatus)"	"biology"	1	"bio_env"	0	1
3157	"A wireless multi-channel neural amplifier for freely moving animals"	"neuroscience"	0	"neuroscience"	0	4
3142	"Activation of Synaptic NMDA Receptors Induces Membrane Insertion of New AMPA Receptors and LTP in Cultured Hippocampal Neurons"	"neuroscience"	0	"neuroscience"	0	4
2836	"Enhanced dendritogenesis and axogenesis in hippocampal neuroblasts of LRRK2 knockout mice"	"neuroscience"	0	"neuroscience"	0	4
825	"Eproctophilia in a young adult male."	"psychology"	1	"neuroscience"	0	4
2021	"Band-Subset-Based Clustering and Fusion for Hyperspectral Imagery Classification"	"exact_eng"	0	"exact_eng"	0	2
839	"Another look at baseball player initials and longevity"	"psychology"	1	"neuroscience"	0	4
713	"Traumatic Love Bites."	"medicine"	1	"medicine"	0	3
2704	"Effects of hardware heterogeneity on the performance of SVM Alzheimer's disease classifier"	"neuroscience"	0	"neuroscience"	0	4
2022	"Space-time block codes for noncoherent CPFSK"	"exact_eng"	0	"exact_eng"	0	2
1927	"Genetic engineering of shikonin biosynthesis hairy root cultures of Lithospermum erythrorhizon transformed with the bacterial ubiC gene"	"bio_env"	0	"bio_env"	0	1
2433	"Peripartum cocaine use and postpartum myocardial infarction."	"medicine"	0	"medicine"	0	3
3251	"Development of amygdaloid cholinergic mediation of passive avoidance learning in the rat"	"neuroscience"	0	"neuroscience"	0	4
1251	"On what I do not understand (and have something to say)"	"mathematics"	1	"exact_eng"	0	2
1642	"Investment Behavior and the Negative Side of Emotion."	"psychology"	1	"neuroscience"	0	4
2290	"Electrogastrography prior to and following total gastrectomy, subtotal gastrectomy, and gastric tube formation"	"medicine"	0	"medicine"	0	3
2784	"Multiplicatively interacting point processes and applications to neural modeling"	"neuroscience"	0	"neuroscience"	0	4
2383	"Complementary feeding adequacy in relation to nutritional status among early weaned breastfed children who are born to HIV-infected mothers: ANRS 1201/1202 Ditrame Plus, Abidjan, Cote d'Ivoire."	"medicine"	0	"medicine"	0	3
2186	"Staffing, Quality, and Productivity in the Nursing Home"	"medicine"	0	"medicine"	0	3
2228	"Pulmonary hypertension in non-transfusion-dependent thalassemia: Correlation with clinical parameters, liver iron concentration, and non-transferrin-bound iron"	"medicine"	0	"medicine"	0	3
1582	"Impaction of a ""Sausage Bread"" in the Oesophagus: First Manifestation of an Eosinophilic Oesophagitis in a 17-Year-Old Patient"	"medicine"	1	"medicine"	0	3
1334	"The Second-to-Fourth Ratio Correlates with the Rate of Academic Performance in Medical School Students"	"medicine"	1	"medicine"	0	3
2556	"Are the clinical effects of homoeopathy placebo effects?"	"medicine"	0	"medicine"	0	3
2207	"Orthopaedic trauma clinical and basic science research in Spain: An update."	"medicine"	0	"medicine"	0	3
1965	"Resource Allocation for SVC Streaming Over Cooperative Vehicular Networks"	"exact_eng"	0	"exact_eng"	0	2
3302	"The effect of test TMS intensity on short-interval intracortical inhibition in different excitability states"	"neuroscience"	0	"neuroscience"	0	4
2104	"User-Centric Intercell Interference Nulling for Downlink Small Cell Networks"	"exact_eng"	0	"exact_eng"	0	2
1279	"Free Walking Speeds on Stairs: Effects of Stair Gradients and Obesity of Pedestrians"	"cs"	1	"exact_eng"	0	2
1273	"Voodoo Barbie and the dental office."	"humanities"	1	"neuroscience"	0	4
2472	"Erythrocytes from GGTA1/CMAH knockout pigs: implications for xenotransfusion and testing in non-human primates."	"medicine"	0	"medicine"	0	3
937	"Cinema Seating in Right, Mixed and Left Handers."	"psychology"	1	"neuroscience"	0	4
874	"The Invisible Hook: The Law and economics of Pirate Tolerance."	"humanities"	1	"neuroscience"	0	4
3300	"Widening the horizon of neonatal neurophysiology"	"neuroscience"	0	"neuroscience"	0	4
501	"Does Television Rot Your Brain? New Evidence from the Coleman Study"	"economics"	1	"neuroscience"	0	4
2111	"Iterative methods to nonlinear equations"	"exact_eng"	0	"exact_eng"	0	2
1115	"Controlled variables: psychology as the center fielder views it"	"psychology"	1	"neuroscience"	0	4
2839	"Bilateral deficit and symmetry in finger force production during two-hand multifinger tasks"	"neuroscience"	0	"neuroscience"	0	4
747	"Dental Esthetics and the Golden Proportion."	"medicine"	1	"medicine"	0	3
602	"Human C-tactile afferents are tuned to the temperature of a skin-stroking caress."	"medicine"	1	"medicine"	0	3
1262	"The Cow with Zits."	"medicine"	1	"medicine"	0	3
938	"The Treatment of Suppurative Chronic Wounds with Maggot Debridement Therapy."	"medicine"	1	"medicine"	0	3
250	"Can classic moral stories promote honesty in children?"	"psychology"	1	"neuroscience"	0	4
2773	"The effects of 5-minute ischemia in Mongolian gerbils: II. Changes of spontaneous neuronal activity in cerebral cortex and CA1 sector of hippocampus"	"neuroscience"	0	"neuroscience"	0	4
2223	"Familial combined cellular and humoral immune defect with multisystem granulomata."	"medicine"	0	"medicine"	0	3
782	"Spook house sporotrichosis. A point-source outbreak of sporotrichosis associated with hay bale props in a Halloween haunted-house"	"humanities"	1	"neuroscience"	0	4
1543	"Comfortably Numb: Desensitizing Effects of Violent Media on Helping Others"	"psychology"	1	"neuroscience"	0	4
2339	"Laparoscopic complete mesocolic excision for right-sided colon cancer using a cranial approach: anatomical and embryological consideration"	"medicine"	0	"medicine"	0	3
2384	"Infiltrative Hepatocellular Carcinoma"	"medicine"	0	"medicine"	0	3
2503	"Clinical, angiographic, and hemodynamic assessment of late results after Mustard operation."	"medicine"	0	"medicine"	0	3
3270	"Behavioral phenotype and BDNF differences related to apoE isoforms and sex in young transgenic mice"	"neuroscience"	0	"neuroscience"	0	4
1859	"Transcriptome Analysis and Functional Genomics of Sugarcane"	"bio_env"	0	"bio_env"	0	1
2527	"Biomphalaria spp. (Preston,1910) snails in the municipality of Juiz de Fora, Zona da Mata Mineira mesoregion, state of Minas Gerais, Brazil."	"medicine"	0	"medicine"	0	3
671	"Increase of Sudden Cardiac Deaths in Switzerland during the 2002 FIFA World Cup."	"medicine"	1	"medicine"	0	3
1187	"Say ""Thank You"" - Or Something"	"psychology"	1	"neuroscience"	0	4
3041	"Mapping cortical change in Alzheimer's disease, brain development, and schizophrenia"	"neuroscience"	0	"neuroscience"	0	4
1819	"Environmental fate of terbuthylazine and hexazinone in a planted forest steepland Recent Soil, New Zealand"	"bio_env"	0	"bio_env"	0	1
2220	"Grossesse après cancer du sein"	"medicine"	0	"medicine"	0	3
2028	"Dark Current Random Telegraph Signals in Solid-State Image Sensors"	"exact_eng"	0	"exact_eng"	0	2
615	"The relationship between craving built and the eating of chocolate bars"	"psychology"	1	"neuroscience"	0	4
